x_um,y_um,z_um,lateral_err_um,axial_err_um,n_views,photons,frame
5.499992715627997519e+00,4.892326286087931742e+00,-2.423632374476266893e+00,7.818902903928096060e-02,8.228346412159842638e-02,6.000000000000000000e+00,5.918781158447265625e+03,2.900000000000000000e+01
4.726234680096688123e+00,-5.964389903771787793e+00,-2.254097033345489720e+00,5.192570671972175644e-02,5.459909638558668038e-02,6.000000000000000000e+00,4.611557434082031250e+03,2.900000000000000000e+01
-1.016979201278993195e+01,-1.022061185051264420e+00,4.262863793699681048e-01,5.014325883480125201e-02,5.538411836591170673e-02,5.000000000000000000e+00,3.090672637939453125e+03,2.900000000000000000e+01
-1.318147965867691163e+01,-1.134818054581487878e+01,-2.328015798706271511e+00,5.293101672082860948e-02,6.237633678439825913e-02,3.000000000000000000e+00,1.162588989257812500e+03,2.900000000000000000e+01
-4.630701600229926385e+00,-6.974140663272472285e-01,4.854707669370413869e-01,4.893199472663019300e-02,5.890574131207782643e-02,4.000000000000000000e+00,1.577749755859375000e+03,2.900000000000000000e+01
-8.955842854875964321e+00,1.231591828845316705e+00,-1.889052094504227064e+00,9.580647739812100938e-02,1.020683340172657272e-01,5.000000000000000000e+00,5.614100463867187500e+03,3.000000000000000000e+01
5.553872300746141022e+00,4.918202296122156092e+00,-2.207313453302235828e+00,4.540026669172066154e-02,5.014539945603003340e-02,5.000000000000000000e+00,5.102330932617187500e+03,3.000000000000000000e+01
4.691005329055830231e+00,-5.952058008255611377e+00,-2.328388879567135028e+00,7.966920869291564677e-02,8.791531782158050479e-02,5.000000000000000000e+00,4.218516876220703125e+03,3.000000000000000000e+01
-4.686038275185190116e+00,-7.772327277622173014e-01,5.357014013253569296e-01,3.555461040004549711e-02,4.775806894124315360e-02,3.000000000000000000e+00,1.112413055419921875e+03,3.000000000000000000e+01
-1.026943170410030071e+01,-9.749060759077790017e-01,3.305462438916610957e-01,8.640461474848072643e-02,8.618542044539474756e-02,4.000000000000000000e+00,2.642496734619140625e+03,3.000000000000000000e+01
-8.414106561811351526e+00,7.151029774080033263e-01,-2.186597581218173936e+00,5.489423217889252693e-02,5.772045607247900528e-02,6.000000000000000000e+00,4.584167205810546875e+03,3.100000000000000000e+01
5.615482605485638601e+00,4.880856703299427224e+00,-2.204015438332608046e+00,4.988446264439810873e-02,5.509827338544971004e-02,5.000000000000000000e+00,5.006171447753906250e+03,3.100000000000000000e+01
-8.245124287827259479e+00,-1.445468843414829951e+00,3.835852690835718448e+00,4.986681672362872075e-02,6.003110689416119722e-02,4.000000000000000000e+00,2.265256347656250000e+03,3.100000000000000000e+01
4.745932866120211813e+00,-5.961546420520908995e+00,-2.245320644425547130e+00,5.878789742705699956e-02,6.181458627517873172e-02,6.000000000000000000e+00,5.926315643310546875e+03,3.100000000000000000e+01
-1.317780760440012600e+01,-1.143146038385023999e+01,-2.394781325515221049e+00,4.866640959275755907e-02,6.583908349971610841e-02,3.000000000000000000e+00,1.104688507080078125e+03,3.100000000000000000e+01
-4.764502006105137966e+00,-3.473359740205492763e-01,1.684260658367099928e-01,1.251072142323372549e-01,1.505414592168247689e-01,4.000000000000000000e+00,2.659493743896484375e+03,3.100000000000000000e+01
-8.193597115485800941e+00,5.285280120731137288e-01,5.124689053328689958e+00,1.161781994122230155e-01,1.289479130257266126e-01,5.000000000000000000e+00,9.750445190429687500e+03,3.200000000000000000e+01
5.533596743024003395e+00,4.879722208553954665e+00,-2.393151227005780868e+00,6.485841481710007128e-02,6.796522748378358569e-02,6.000000000000000000e+00,9.880348449707031250e+03,3.200000000000000000e+01
4.702411586548773670e+00,-6.064376060682318936e+00,-2.292596780701324999e+00,4.650573703915803631e-02,5.161740985195320541e-02,5.000000000000000000e+00,3.135774017333984375e+03,3.200000000000000000e+01
-1.317904934962505870e+01,-1.134533673948918775e+01,-2.322275020662505796e+00,4.225236808714001591e-02,4.340152461348539131e-02,7.000000000000000000e+00,4.138125488281250000e+03,3.200000000000000000e+01
-4.769438076820343930e+00,-6.630121137735105474e-01,4.200440011272389973e-01,6.650958722630340159e-02,8.006615225505055167e-02,4.000000000000000000e+00,1.547617645263671875e+03,3.200000000000000000e+01
-9.318631511152840829e+00,1.508844283877466053e+00,-1.452377553272168331e+00,4.882459236250341617e-02,4.711791700585574172e-02,4.000000000000000000e+00,2.450783935546875000e+03,3.200000000000000000e+01
5.596001328564813804e+00,4.855121393384420614e+00,-2.302810090438044632e+00,5.072035397552594749e-02,5.602153018008174806e-02,5.000000000000000000e+00,5.143538757324218750e+03,3.300000000000000000e+01
-8.301493105684293994e+00,3.031908681370882874e-01,5.124593312067532658e+00,1.329423208362396636e-01,1.785722991271442017e-01,3.000000000000000000e+00,5.966059814453125000e+03,3.300000000000000000e+01
4.692032661919156133e+00,-6.003631045392711307e+00,-2.288657595307787673e+00,4.407882536908741544e-02,4.634821915627734129e-02,6.000000000000000000e+00,4.461164031982421875e+03,3.300000000000000000e+01
-1.318782039222178248e+01,-1.132945858891255142e+01,-2.384776828040188867e+00,4.194454518569894902e-02,4.308532971510867920e-02,7.000000000000000000e+00,4.200939056396484375e+03,3.300000000000000000e+01
-4.930430197557668315e+00,-5.824027801102908963e-01,2.536350792532238163e-01,1.066773833241875524e-01,1.284212994187231005e-01,4.000000000000000000e+00,1.919053710937500000e+03,3.300000000000000000e+01
-6.771262778056564180e+00,-2.277835523735517231e+00,3.272479992623253953e+00,3.232963182627651699e-02,3.074564807640082359e-02,3.000000000000000000e+00,1.315386322021484375e+03,3.300000000000000000e+01
5.587223656770754054e+00,4.874416255950872134e+00,-2.316622342725628059e+00,4.350708401049865892e-02,4.805434562064743453e-02,5.000000000000000000e+00,4.511883483886718750e+03,3.400000000000000000e+01
4.761745676881639966e+00,-5.957138904202729179e+00,-2.356620057415562464e+00,6.348445483022485680e-02,6.521106990276172299e-02,7.000000000000000000e+00,5.459305938720703125e+03,3.400000000000000000e+01
-1.321018483604618687e+01,-1.134531523186269908e+01,-2.273438208009249450e+00,2.969459011486785469e-02,3.050220714493053972e-02,7.000000000000000000e+00,3.823298583984375000e+03,3.400000000000000000e+01
-6.653389298006754160e+00,3.932839704428223282e+00,1.709005752257843680e+00,4.773027791848262480e-02,4.902841960514934400e-02,7.000000000000000000e+00,5.236149566650390625e+03,3.400000000000000000e+01
-1.034179673913949316e+01,1.288228478498345764e+00,2.644978946291101085e+00,1.105116843651847286e-01,1.484427639999857662e-01,3.000000000000000000e+00,1.307875244140625000e+03,3.400000000000000000e+01
-8.846946193349854326e+00,-1.029691352505288648e-01,4.120466072754612519e+00,9.848497104204423369e-02,1.322881050806357373e-01,3.000000000000000000e+00,1.469106262207031250e+03,3.400000000000000000e+01
-4.716595490475927299e+00,-6.870974695777745112e-01,4.791294864741136306e-01,3.957615876210911210e-02,4.764291713817628282e-02,4.000000000000000000e+00,1.351180877685546875e+03,3.400000000000000000e+01
5.578336836194169202e+00,4.892845692801181201e+00,-2.287817860778158519e+00,5.284403574399933190e-02,5.836717434381981373e-02,5.000000000000000000e+00,4.792695068359375000e+03,3.500000000000000000e+01
4.679262026588430601e+00,-6.005087636196159373e+00,-2.322603701707517843e+00,5.853844184233194387e-02,6.497268803902993273e-02,5.000000000000000000e+00,3.164483917236328125e+03,3.500000000000000000e+01
-1.317671548150749672e+01,-1.135112258165808896e+01,-2.262092843278268539e+00,4.595766691566708501e-02,4.720759810917622007e-02,7.000000000000000000e+00,3.354091094970703125e+03,3.500000000000000000e+01
-6.151357989878035504e+00,3.619503232143996829e+00,1.390814793808843319e+00,5.625776536041268705e-02,5.778783293173070379e-02,7.000000000000000000e+00,3.142275421142578125e+03,3.500000000000000000e+01
-4.717235259093212285e+00,-6.616750836582758755e-01,5.091600768808367539e-01,3.275519678031847681e-02,3.677328743708640352e-02,4.000000000000000000e+00,1.374485687255859375e+03,3.500000000000000000e+01
5.580170816021857050e+00,4.882663775345569945e+00,-2.226934324176876867e+00,4.729110240908084017e-02,5.223386102821824667e-02,5.000000000000000000e+00,4.782684265136718750e+03,3.600000000000000000e+01
-5.194073563621382839e+00,-5.938235532819398088e-01,-6.221509583832928181e-01,4.556549594256206759e-02,4.791143081120757818e-02,6.000000000000000000e+00,4.508437133789062500e+03,3.600000000000000000e+01
4.661542265141126684e+00,-5.970749752984519709e+00,-2.307908223856378616e+00,6.137707773658862553e-02,6.453707026644789346e-02,6.000000000000000000e+00,4.510936157226562500e+03,3.600000000000000000e+01
-1.319590987557371520e+01,-1.134272675995049795e+01,-2.288875519193103170e+00,4.235759525425079886e-02,4.350961369085845631e-02,7.000000000000000000e+00,3.276712951660156250e+03,3.600000000000000000e+01
-9.851117187357344207e+00,1.851041836115267625e+00,-1.468444316820688211e+00,8.024973815981971403e-02,8.565225410484693380e-02,5.000000000000000000e+00,1.845410308837890625e+03,3.600000000000000000e+01
-5.952423454044621032e+00,3.569504059927657735e+00,1.403618720828073707e+00,6.602888145424529176e-02,6.503005692366009560e-02,3.000000000000000000e+00,9.767689208984375000e+02,3.600000000000000000e+01
5.507455249731235902e+00,4.890692751644841962e+00,-2.357901479936015399e+00,6.450489026358255384e-02,6.759476858853187553e-02,6.000000000000000000e+00,1.151671820068359375e+04,3.700000000000000000e+01
4.698422319960672944e+00,-6.040092361694030743e+00,-2.296064312176834044e+00,6.171026333132026420e-02,6.849313992728811584e-02,5.000000000000000000e+00,3.186156066894531250e+03,3.700000000000000000e+01
-1.321153760388978604e+01,-1.135203573867763893e+01,-2.417739371956242778e+00,5.633102318046693396e-02,6.356978313714015116e-02,4.000000000000000000e+00,1.780329528808593750e+03,3.700000000000000000e+01
-5.890167624930239043e+00,-1.796988208787756225e+00,9.251933522534260268e-01,6.024261681238652494e-02,6.686417720766046902e-02,5.000000000000000000e+00,3.095317687988281250e+03,3.700000000000000000e+01
5.519039280702943806e+00,4.916734133358917624e+00,-2.360828795894915455e+00,6.152657240372044756e-02,6.447378495926230080e-02,6.000000000000000000e+00,1.217163452148437500e+04,3.800000000000000000e+01
-9.994626393430859679e+00,-1.232021484187848293e+00,1.025606628482643029e-01,4.895051475075984371e-02,5.028184376355717550e-02,7.000000000000000000e+00,6.544482055664062500e+03,3.800000000000000000e+01
4.715141693857961336e+00,-5.960284986280492525e+00,-2.314928199836767675e+00,5.642822640805833512e-02,5.933342783664272146e-02,6.000000000000000000e+00,4.615034576416015625e+03,3.800000000000000000e+01
-6.054456046546760284e+00,-1.818928905344080693e+00,7.868077369749065797e-01,9.164699103969989324e-02,9.026063917686839855e-02,3.000000000000000000e+00,2.011016571044921875e+03,3.800000000000000000e+01
5.513582544441162803e+00,4.925650925596373852e+00,-2.367589612567314816e+00,4.373058125059064993e-02,4.491994140056738277e-02,7.000000000000000000e+00,1.301986242675781250e+04,3.900000000000000000e+01
-9.990485694891320989e+00,-1.450539222193282907e+00,3.308835219573847963e-01,8.543980090462995058e-02,9.483090693198074905e-02,5.000000000000000000e+00,4.722910308837890625e+03,3.900000000000000000e+01
4.742638937577618563e+00,-5.957606352915734149e+00,-2.277426689331211396e+00,5.740267961838897010e-02,6.035805067020888481e-02,6.000000000000000000e+00,4.679987365722656250e+03,3.900000000000000000e+01
-1.323281943170939101e+01,-1.141800142779177385e+01,-2.192761216316349238e+00,1.033125869362598037e-01,1.387727103147714247e-01,3.000000000000000000e+00,1.082593383789062500e+03,3.900000000000000000e+01
-6.888452931716857464e+00,-2.307934390428417526e+00,2.577756422759748187e-02,7.287071348789443681e-02,8.813037982128175962e-02,3.000000000000000000e+00,1.053384124755859375e+03,3.900000000000000000e+01
-6.329512543157576943e+00,3.579039846533862423e+00,1.735949347333359816e+00,1.377771750639094073e-01,1.884774538824329770e-01,3.000000000000000000e+00,1.522828125000000000e+03,3.900000000000000000e+01
5.577478423169816679e+00,4.872026018323825092e+00,-2.288143557820033092e+00,3.887198414836097460e-02,4.090754869714670339e-02,6.000000000000000000e+00,8.882699279785156250e+03,4.000000000000000000e+01
-6.465535523326614964e+00,-1.742286528644218624e+00,3.809798147906787058e+00,1.142098159711485567e-01,1.320224880461366435e-01,3.000000000000000000e+00,3.120435791015625000e+03,4.000000000000000000e+01
4.691713494087616176e+00,-5.999676651730058374e+00,-2.354291461386896600e+00,5.109073579885382854e-02,5.372113707279961570e-02,6.000000000000000000e+00,4.924753509521484375e+03,4.000000000000000000e+01
-4.485048273858027734e+00,1.233761590704035127e+00,1.053084282364298740e+00,4.418024182175497167e-02,4.629653984254440691e-02,6.000000000000000000e+00,3.661434997558593750e+03,4.000000000000000000e+01
-1.312440665287371644e+01,-1.133864746604976048e+01,-2.267741724088687238e+00,6.713576187518545402e-02,8.081995929049419491e-02,4.000000000000000000e+00,1.485153900146484375e+03,4.000000000000000000e+01
-9.771401417882156437e+00,-1.542292997799729504e+00,-2.486515365213955164e-02,9.562344239338008145e-02,9.093839124054939327e-02,3.000000000000000000e+00,1.781033294677734375e+03,4.000000000000000000e+01
5.526675355514754528e+00,4.922163445053891806e+00,-2.334434228733649697e+00,5.784509913672672421e-02,6.061596375329709324e-02,6.000000000000000000e+00,1.105294268798828125e+04,4.100000000000000000e+01
4.737494758547173390e+00,-6.030909949698226136e+00,-2.269019399834303119e+00,5.288682201744324129e-02,5.869987106199604093e-02,5.000000000000000000e+00,3.391977478027343750e+03,4.100000000000000000e+01
-5.487184195408994825e+00,2.914516198892474819e+00,3.673646513114925405e-01,5.671853492591452661e-02,6.827940215009620228e-02,4.000000000000000000e+00,3.609268371582031250e+03,4.100000000000000000e+01
-4.514923198676394023e+00,1.259834100819590130e+00,1.071602558003923678e+00,4.847799759242249484e-02,4.979647534502077560e-02,7.000000000000000000e+00,5.940409118652343750e+03,4.100000000000000000e+01
-6.383885403968971417e+00,-1.776376697915053260e+00,3.691506471942537448e+00,1.065841211686614359e-01,1.232074558849853979e-01,3.000000000000000000e+00,2.797624755859375000e+03,4.100000000000000000e+01
-1.318548003513444300e+01,-1.136902180553118669e+01,-2.155151087344501892e+00,5.338066604841201074e-02,5.992888973760846644e-02,4.000000000000000000e+00,1.762543579101562500e+03,4.100000000000000000e+01
-9.843992783384818424e+00,-1.483910084936474583e+00,-4.360553186173359713e-02,5.679105885993611380e-02,6.108074477956255965e-02,5.000000000000000000e+00,2.237241729736328125e+03,4.100000000000000000e+01
5.562420277467549745e+00,4.929441668322718684e+00,-2.283927647817332485e+00,5.273950329716027563e-02,5.825171640304484255e-02,5.000000000000000000e+00,6.014761474609375000e+03,4.200000000000000000e+01
-6.269119391449510914e+00,-1.846562243800727643e+00,4.125502605179895532e+00,1.178205978765075324e-01,1.435815790304557915e-01,3.000000000000000000e+00,3.017956054687500000e+03,4.200000000000000000e+01
4.760346342256347896e+00,-5.983433470058805881e+00,-2.263229321851060405e+00,4.364836293443288134e-02,4.589559440748119251e-02,6.000000000000000000e+00,4.937696472167968750e+03,4.200000000000000000e+01
-5.334528272151097816e+00,3.122704380767507892e+00,1.340469069193656271e+00,4.073520694282842247e-02,4.184310055991135452e-02,7.000000000000000000e+00,9.170119384765625000e+03,4.200000000000000000e+01
-9.933829940782374024e+00,-1.505884242354565750e+00,1.915341304028348596e-02,3.990020849461138608e-02,4.198961688680467180e-02,6.000000000000000000e+00,3.518728515625000000e+03,4.200000000000000000e+01
-6.305556311071219611e+00,6.174502067584402010e-01,-1.775143595075252101e+00,6.729297740823517171e-02,9.103831565960940342e-02,3.000000000000000000e+00,1.620921508789062500e+03,4.200000000000000000e+01
-1.318503515630825262e+01,-1.135946774146718319e+01,-2.268939582819814671e+00,5.780557683777213379e-02,6.158371630991790746e-02,5.000000000000000000e+00,2.045883361816406250e+03,4.200000000000000000e+01
-6.796805080236507202e+00,-2.185915266307847826e+00,-3.063822881799451725e-01,3.036754528620871918e-02,3.280228755412541164e-02,3.000000000000000000e+00,1.386923889160156250e+03,4.200000000000000000e+01
